Date,Message
2026-01-18T18:00:35.956-05:00,"2026-01-16 08:40,25802.5,25812.75,25795.25,25809.75,2918"
2026-01-18T18:00:35.956-05:00,"2026-01-16 08:45,25810.5,25821.25,25806,25816.75,1798"
2026-01-18T18:00:35.956-05:00,"2026-01-16 08:50,25817,25834.75,25814.5,25832,1825"
2026-01-18T18:00:35.956-05:00,"2026-01-16 08:55,25832.25,25833.5,25812,25816.25,1868"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:00,25817.25,25835.5,25816,25833,2057"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:05,25833,25839.75,25827,25830.5,1834"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:10,25830.5,25837.75,25830.25,25832.5,993"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:15,25832.25,25834,25815.5,25824,1953"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:20,25824,25830,25810,25826.75,2030"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:25,25827.25,25840.5,25825.25,25839.5,1553"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:30,25839.5,25842.5,25829,25830,1690"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:35,25830.5,25835.25,25825.25,25827.5,895"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:40,25827,25831.25,25823.75,25827.75,883"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:45,25827.75,25832,25821.25,25832,1137"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:50,25832,25832,25819.5,25826.75,1266"
2026-01-18T18:00:35.956-05:00,"2026-01-16 09:55,25826.25,25826.75,25814,25815.25,1078"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:00,25815.5,25824,25814.25,25816.75,1081"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:05,25816.25,25820,25810,25819.75,1269"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:10,25820,25832.25,25818.5,25828.5,1683"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:15,25828.5,25837.5,25823.25,25833.75,1163"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:20,25833.5,25838,25828.75,25835.5,790"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:25,25835.25,25841.75,25834.75,25837.25,1092"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:30,25837.5,25850.75,25837,25849,2323"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:35,25849,25855,25842.75,25850.25,1916"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:40,25850.5,25857.5,25847.5,25854.5,1549"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:45,25855,25864.5,25853.75,25859,2094"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:50,25858.5,25861.75,25850.5,25859.25,1506"
2026-01-18T18:00:35.956-05:00,"2026-01-16 10:55,25859.5,25862.25,25848.5,25854.25,1631"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:00,25854.75,25858.25,25848,25848.75,1128"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:05,25848.75,25863,25846.75,25858.75,1589"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:10,25858.5,25863.75,25856.25,25861.75,784"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:15,25862,25869.75,25860.25,25869,1433"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:20,25869,25873.5,25861.5,25865.75,1723"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:25,25865.5,25872.5,25860.25,25867.75,2026"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:30,25868,25869.25,25858.75,25859,1066"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:35,25859.25,25863.5,25854.25,25856.75,1926"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:40,25856.25,25861.25,25850,25851.25,1433"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:45,25850.5,25853,25836.75,25840,2885"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:50,25840,25846.25,25836.75,25837.25,1893"
2026-01-18T18:00:35.956-05:00,"2026-01-16 11:55,25836.5,25840.5,25825.75,25833.25,3063"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:00,25833,25843.5,25821.75,25841.5,3132"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:05,25842,25844.25,25837,25838.75,1387"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:10,25839,25842,25834,25837.25,1065"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:15,25836.75,25841.5,25833.25,25836.75,1199"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:20,25837.25,25840.5,25820.5,25822.25,2171"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:25,25823,25836,25820.25,25833.75,2057"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:30,25834,25834.75,25822.5,25831,1603"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:35,25830.75,25840,25828,25838,1622"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:40,25838.25,25847.75,25836,25846,2314"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:45,25845.25,25853,25830,25835.25,3197"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:50,25834.5,25836,25816.25,25817,3053"
2026-01-18T18:00:35.956-05:00,"2026-01-16 12:55,25817,25831.5,25805.75,25831.25,4865"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:00,25830.75,25834,25824,25831,2521"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:05,25831.5,25831.75,25813.5,25814.5,2834"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:10,25814.75,25824,25811,25815.75,2454"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:15,25815.5,25824.5,25814.25,25818.25,2340"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:20,25818.75,25819.5,25801.75,25806.25,3999"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:25,25806.75,25827.25,25806,25824,3254"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:30,25823.25,25838.5,25815.25,25818.75,5384"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:35,25818.25,25825.5,25810,25813,3353"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:40,25812.75,25828,25808.75,25823,3347"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:45,25822.75,25835.5,25821.5,25827.25,2753"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:50,25826.75,25834.5,25823.75,25829,2447"
2026-01-18T18:00:35.956-05:00,"2026-01-16 13:55,25829,25833.75,25824,25826,2199"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:00,25826.25,25843,25822,25832.5,4889"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:05,25832.25,25840,25828,25834.75,3208"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:10,25834.75,25842,25831.75,25839,3703"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:15,25838.75,25855.5,25832,25851.25,5435"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:20,25850.75,25860.25,25842.25,25842.25,7053"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:25,25842.25,25878,25829.75,25868,18186"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:30,25868.25,25891.25,25834.25,25864.75,46496"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:35,25865.25,25880.5,25846.25,25858,28963"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:40,25858.75,25865.75,25817.5,25820.25,29207"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:45,25820.5,25853,25807,25821,33076"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:50,25821,25830.75,25775,25785.5,32439"
2026-01-18T18:00:35.956-05:00,"2026-01-16 14:55,25785.5,25787.25,25726.25,25728.75,43220"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:00,25729,25753,25711,25730.75,42214"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:05,25730.75,25765.5,25730.5,25755,25255"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:10,25755,25758.75,25709.25,25721,27819"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:15,25720.5,25730.5,25667.25,25676.25,34196"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:20,25676,25729.25,25674.5,25727.25,29975"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:25,25726.75,25727.25,25662.75,25669,34104"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:30,25668.75,25675,25646.25,25657.5,29581"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:35,25657.5,25658,25626.25,25633.5,30179"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:40,25633.25,25634.5,25590.25,25622.75,36731"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:45,25622.75,25632,25600.25,25630,24880"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:50,25629.75,25656.75,25609,25655,26924"
2026-01-18T18:00:35.956-05:00,"2026-01-16 15:55,25655,25682.25,25644.25,25680.75,24294"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:00,25680.5,25692.25,25661.5,25667.5,22561"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:05,25667.5,25695.25,25660.5,25693.5,17228"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:10,25693.5,25705.5,25676,25690,20196"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:15,25690.25,25700.5,25680,25698,11301"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:20,25698.5,25719.25,25697.75,25702,16038"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:25,25702,25719.75,25691.5,25716.75,13621"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:30,25716.75,25738.25,25713.75,25714,17975"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:35,25714.25,25734.75,25713.75,25726.75,9254"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:40,25726.75,25743.5,25725,25737.5,9366"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:45,25737.5,25753.25,25731,25736.25,14001"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:50,25736.25,25751.5,25724,25724.75,13244"
2026-01-18T18:00:35.956-05:00,"2026-01-16 16:55,25724.75,25725.75,25687,25717,20359"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:00,25716.75,25718,25702.25,25710,10913"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:05,25709,25721.5,25700.5,25707,10485"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:10,25706.75,25718.75,25703.75,25709,6755"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:15,25709,25713,25698.5,25701.5,7727"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:20,25701.25,25717.25,25699,25703,8361"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:25,25703.75,25713,25695,25701.25,9041"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:30,25700.75,25707,25678.25,25703.75,13268"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:35,25703.75,25713.75,25692,25696,8765"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:40,25696.5,25703.5,25688,25701,5964"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:45,25700,25700,25673.25,25681.5,11425"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:50,25681.25,25685.75,25670.25,25678.25,7975"
2026-01-18T18:00:35.956-05:00,"2026-01-16 17:55,25678.25,25689.25,25657.75,25660.25,9876"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:00,25660.5,25683.25,25654,25677.5,13118"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:05,25677.75,25702.5,25675,25701.5,10290"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:10,25701.5,25703.5,25687.75,25693.75,6748"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:15,25693.25,25716.75,25693.25,25716.25,8650"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:20,25716,25726,25710,25724.75,8363"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:25,25724.5,25729.25,25713.5,25719.5,8042"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:30,25719.5,25732.5,25715.75,25728,5706"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:35,25728.25,25728.5,25712,25716.25,5749"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:40,25715.75,25720.75,25710.5,25719.25,5443"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:45,25719,25726,25712.25,25716,6027"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:50,25716.5,25722,25707,25721.5,6143"
2026-01-18T18:00:35.956-05:00,"2026-01-16 18:55,25721.75,25724,25713,25716.5,3782"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:00,25716.25,25740,25713,25739,9763"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:05,25739.5,25748.25,25736.25,25740.25,10050"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:10,25740.5,25740.5,25690.75,25695,14745"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:15,25694.75,25701.5,25672.5,25681.5,13230"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:20,25681.75,25697.5,25678.5,25686.75,10148"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:25,25687.25,25687.75,25675.5,25681,7667"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:30,25681.5,25704,25679,25695.75,10447"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:35,25695.75,25715,25687.25,25706.25,8446"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:40,25706.25,25722.5,25703,25709.75,8433"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:45,25709.25,25720.5,25707.5,25713.75,5965"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:50,25714.25,25729.25,25712,25727.75,5932"
2026-01-18T18:00:35.956-05:00,"2026-01-16 19:55,25728,25728.75,25709.25,25716,8958"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:00,25715.75,25724.75,25711,25714,7202"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:05,25714.5,25718,25703.5,25717,7068"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:10,25717.25,25727,25714.25,25722,5685"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:15,25722,25725.5,25710,25720.75,6261"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:20,25720.75,25729.75,25718.25,25722.25,5230"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:25,25723,25727,25711.25,25711.5,6731"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:30,25711.25,25713.75,25695.75,25704.75,14338"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:35,25704.5,25722.75,25698.75,25718,10913"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:40,25717.5,25718.75,25703,25708.5,6795"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:45,25708.25,25708.75,25688.5,25703,11395"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:50,25702.75,25715.75,25681.75,25713.25,20407"
2026-01-18T18:00:35.956-05:00,"2026-01-16 20:55,25712.75,25713,25682,25684.75,22753"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:00,25684.5,25702.5,25683,25687.25,8940"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:05,25686.75,25691,25676.25,25678.5,4278"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:10,25678.25,25682.5,25670.75,25679.25,4065"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:15,25679.25,25687.5,25677.5,25683.75,1974"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:20,25683.5,25684.75,25678,25681,1456"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:25,25681.5,25688,25679,25686.25,1680"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:30,25686.25,25686.25,25682,25683.75,1007"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:35,25683.75,25685.25,25679.75,25682,911"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:40,25681.75,25684,25680,25683,995"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:45,25683.25,25687.75,25682.75,25686.25,1283"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:50,25686,25689,25680,25684.75,966"
2026-01-18T18:00:35.956-05:00,"2026-01-16 21:55,25684.5,25686.75,25678.25,25681.75,1022"
2026-01-18T18:00:35.956-05:00,"2026-01-18 23:00,25556,25559,25410,25448.75,2109"
2026-01-18T18:00:38.956-05:00,"time,open,high,low,close,volume"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:20,25919.75,25920.25,25897.75,25903.25,14312"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:25,25903.5,25904.5,25879.25,25895.75,16826"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:30,25895.5,25910,25889.5,25902.75,15813"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:35,25902.5,25909.5,25896,25906,8487"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:40,25906,25944.75,25905.5,25942.25,18691"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:45,25942.5,25963.5,25939.25,25951,17799"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:50,25951,25956,25945.75,25954.25,8019"
2026-01-18T18:00:38.956-05:00,"2026-01-07 16:55,25954.5,25971.25,25954.5,25970,12177"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:00,25970,25974.75,25964.25,25972.5,10182"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:05,25972.5,25988.5,25971.75,25983,12513"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:10,25983.25,25985.75,25970.5,25975.5,8877"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:15,25975.5,25981.5,25969.5,25981.25,7141"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:20,25981,25989.75,25979.25,25985.75,6539"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:25,25986.25,25991,25977,25984.25,8106"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:30,25984.5,25986,25976,25981.5,6559"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:35,25981.75,25983.5,25974.75,25981.75,5902"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:40,25981.75,25998,25978.75,25993.75,7364"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:45,25994,25996.5,25980.75,25983.25,7143"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:50,25983,25983.25,25961,25971,13490"
2026-01-18T18:00:38.956-05:00,"2026-01-07 17:55,25971.25,25980,25963.25,25971,9540"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:00,25970.75,25972.25,25958.75,25962,7633"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:05,25961.75,25967,25957,25962,7503"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:10,25961.5,25962.5,25947.5,25961.25,9928"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:15,25961.25,25961.5,25938.5,25947.25,12037"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:20,25946.75,25947.25,25933,25939.25,9555"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:25,25939,25944.75,25925.5,25930.25,11387"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:30,25930,25952.25,25929,25951.5,13052"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:35,25951.75,25953.75,25941.75,25952.75,6975"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:40,25952.75,25972.25,25952.75,25969.5,10597"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:45,25969.5,25974,25961.5,25973.5,6923"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:50,25973.5,25978.75,25971,25971.75,5630"
2026-01-18T18:00:38.956-05:00,"2026-01-07 18:55,25972.25,25974.25,25949,25955.5,10188"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:00,25956,25956.5,25942.75,25953.75,7935"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:05,25954.25,25954.25,25928,25933.75,8864"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:10,25933.75,25935.5,25900.75,25919,19224"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:15,25919,25921.75,25888.75,25914.5,16123"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:20,25914.5,25915.5,25898,25900.75,8939"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:25,25901,25903.25,25891.25,25899,8853"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:30,25899.5,25917.25,25891.75,25914.25,10805"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:35,25914.25,25921.25,25905.75,25917.75,7955"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:40,25917.5,25917.5,25904.25,25914.75,7245"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:45,25914.75,25918,25907.75,25914.25,4747"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:50,25914,25917.75,25906.5,25915.75,4478"
2026-01-18T18:00:38.956-05:00,"2026-01-07 19:55,25915.75,25917.75,25900.75,25902.75,5359"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:00,25902.75,25910.25,25898,25908,7886"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:05,25908,25913.5,25899,25901,6257"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:10,25901.5,25902.75,25863.5,25869.5,17082"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:15,25869.5,25886.5,25857,25885.5,14626"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:20,25885.25,25887.25,25863.5,25864.75,10009"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:25,25864.75,25870.25,25852.25,25860.25,13108"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:30,25860.25,25862.5,25836.75,25838.75,15882"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:35,25838.5,25838.75,25815.5,25821.75,17781"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:40,25821.75,25840.5,25814.25,25832.25,11644"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:45,25833,25841.75,25826.75,25835,8666"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:50,25834.75,25847.5,25833.75,25841.25,13625"
2026-01-18T18:00:38.956-05:00,"2026-01-07 20:55,25841,25842,25818.75,25834.75,19761"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:00,25834.75,25836,25823.5,25825.5,8217"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:05,25825.5,25829,25822.75,25826,2494"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:10,25825.75,25828,25821.5,25826.75,2344"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:15,25827,25833.5,25820,25831.75,2822"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:20,25832.25,25835.5,25830,25832.75,1275"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:25,25832.25,25833.75,25827.25,25830.75,1112"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:30,25830.5,25831,25828,25829.75,1165"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:35,25830.25,25833,25827.25,25831,1242"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:40,25830.75,25832.75,25829.75,25830.25,1284"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:45,25830,25835,25829.75,25833,1517"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:50,25832.75,25837.75,25829.75,25836.5,1202"
2026-01-18T18:00:38.956-05:00,"2026-01-07 21:55,25836,25839,25832.5,25836.5,1299"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:00,25839.25,25850.25,25836,25837.25,2737"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:05,25837.5,25847.25,25829.75,25830.25,2126"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:10,25830.5,25834.25,25826.5,25827,1147"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:15,25828,25836.75,25822.5,25825,1536"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:20,25825.25,25832.5,25823,25827.75,867"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:25,25827.75,25830.25,25825,25829.5,699"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:30,25830,25831.5,25826.5,25829.5,590"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:35,25829.5,25833,25825.75,25832.25,578"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:40,25831.25,25835.5,25829.75,25832.5,628"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:45,25832.75,25834,25827.75,25830.25,596"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:50,25830.75,25831,25819,25822.25,1490"
2026-01-18T18:00:38.956-05:00,"2026-01-07 23:55,25822.25,25823.75,25818.25,25823.5,663"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:00,25822.75,25825.75,25818,25821.25,1428"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:05,25821.5,25824.5,25819.25,25821.25,529"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:10,25821,25822.75,25815,25821.75,1027"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:15,25822.75,25828,25821.25,25823.25,1122"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:20,25823.25,25825,25818.5,25820,806"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:25,25820,25821.25,25806.25,25810.5,2421"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:30,25810.5,25821,25810,25820.25,1813"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:35,25819.75,25835.75,25819,25830.5,2225"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:40,25830.5,25835,25827.5,25833.5,1151"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:45,25833.75,25841,25833.25,25839.5,1659"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:50,25838.75,25840,25833.75,25837.5,724"
2026-01-18T18:00:38.956-05:00,"2026-01-08 00:55,25837.5,25843.5,25833,25842.5,1150"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:00,25842,25844.25,25825.75,25827.25,1980"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:05,25826.75,25828.25,25816.5,25822,2113"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:10,25822.75,25825,25817.25,25820,996"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:15,25820,25827,25819.25,25824,969"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:20,25824.5,25836.5,25824,25836.25,1289"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:25,25836,25839,25833.5,25837.25,1222"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:30,25837.25,25837.75,25820.5,25823,1765"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:35,25823,25830.5,25821.25,25830,1280"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:40,25830,25837.25,25828,25834.5,903"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:45,25834.75,25839.5,25831,25838.25,1102"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:50,25838.25,25840.5,25831.5,25832.5,1079"
2026-01-18T18:00:38.956-05:00,"2026-01-08 01:55,25833.25,25839.5,25833.25,25837,680"
